6.150364885936154824e-01,8.447005723342519978e-01,-1.778936284619420105e+00,1.000000000000000000e+00
2.991074652083587984e-02,3.463695990948754966e-02,-8.931743348520872205e-02,1.000000000000000000e+00
-1.137428483815774438e-01,-9.348606373978717021e-02,3.503566943184575067e-01,1.000000000000000000e+00
-6.914236266606550718e-02,-3.616466092907765634e-02,2.137345002273365879e-01,1.000000000000000000e+00
-6.423947342708365149e-02,-2.389947463358544494e-02,1.915854845020444341e-01,1.000000000000000000e+00
2.489456632453657114e-01,4.464405938334810031e-01,-8.218602935234711193e-01,1.000000000000000000e+00
-6.804019449983385315e-02,-9.057583627633172818e-02,2.100612950689247915e-01,1.000000000000000000e+00
1.362793775546418118e-01,1.477635447237983235e-01,-4.358845022588559992e-01,1.000000000000000000e+00
-7.680315732804844642e-02,-5.205001085638159830e-02,2.398476583970962084e-01,1.000000000000000000e+00
2.063598868078501680e-01,5.956338237663120344e-02,-2.033304673011680774e-01,1.000000000000000000e+00
1.315968299168449318e-01,6.287030532539357452e-02,-1.323331067082737234e-01,1.000000000000000000e+00
1.001025083692343554e+00,1.254651249198550644e-01,-1.050412140742792877e+00,1.000000000000000000e+00
3.043028399486973790e+00,4.333767774262590855e+00,-9.397229589359550772e+00,1.000000000000000000e+00
-1.815000961970158755e-01,-2.071918721979712497e-01,5.829307310622932059e-01,1.000000000000000000e+00
-3.867313471232739636e-02,-3.151422800030715538e-02,1.230283994469593134e-01,1.000000000000000000e+00
6.659018513006645379e-02,3.329303922185659903e-02,-2.176230017934518146e-01,1.000000000000000000e+00
3.771849275001357832e-02,2.055927216306785432e-02,-3.829391375601311903e-02,1.000000000000000000e+00
2.196227658640182434e-01,5.510080220423992092e-02,-2.219547010823939848e-01,1.000000000000000000e+00
1.302552411103043983e+00,4.413577059811653047e-01,-1.333246154912147041e+00,1.000000000000000000e+00
-5.784624098232050982e-02,-2.092392912784752507e-02,1.769054609730629224e-01,1.000000000000000000e+00
3.713083901043194301e-01,5.198607088034561396e-01,-1.069409413686421173e+00,1.000000000000000000e+00
-1.224418357908889782e-01,-1.680990960284979852e-01,4.147610611426295613e-01,1.000000000000000000e+00
-5.141362573597818564e-02,-4.954309289851073494e-02,1.643935266333161616e-01,1.000000000000000000e+00
-2.914363385980531934e-04,-1.606676290774147785e-04,8.902225301891985090e-04,1.000000000000000000e+00
2.128015291769955464e-01,4.369635102132444354e-02,-2.093314471403081578e-01,1.000000000000000000e+00
1.028619280184306373e-01,7.115113225310788769e-02,-1.166341035965350187e-01,1.000000000000000000e+00
1.193540898270692152e-01,1.101116642497066006e-01,-1.972771095508410455e-01,1.000000000000000000e+00
1.659080432004769179e-01,2.670746794268083132e-02,-1.643497406187460486e-01,1.000000000000000000e+00
-1.191011322945251250e-02,-1.066411771862931998e-02,1.910346103923397584e-02,1.000000000000000000e+00
1.311676829795346555e-01,1.223062040102165793e-01,-2.172670304942822539e-01,1.000000000000000000e+00
1.301652474920150793e+00,4.863884666239203791e-01,-1.320335412481924209e+00,1.000000000000000000e+00
6.719102919119919193e-01,1.329084320113634865e+00,-2.561198542525370936e+00,1.000000000000000000e+00
3.319574166575710028e-01,4.700092361012853659e-01,-9.548515427543600165e-01,1.000000000000000000e+00
-1.934213601852960451e+01,-7.498353357189201596e+00,1.964031488746420351e+01,1.000000000000000000e+00
2.237895626500980006e-01,4.487206347351338498e-02,-2.251885800334602894e-01,1.000000000000000000e+00
-3.211808483260278901e+00,-2.620477064645851506e+00,5.075736250338493960e+00,1.000000000000000000e+00
1.223421352662913825e-01,6.245371147170077769e-02,-1.236308251401339597e-01,1.000000000000000000e+00
