-4.655883851303024151e-02,-7.464218817861804911e-02,4.501830353724198264e-02,1.000000000000000000e+00
1.495747398639468484e+00,3.130115089399328365e+00,-2.947953529607579615e+00,1.000000000000000000e+00
-8.134165612302840520e-02,-2.853931998438231643e-01,1.835408588041897993e-01,1.000000000000000000e+00
-7.286958473936655523e-02,-2.243307691445354246e-01,1.445261023464615435e-01,1.000000000000000000e+00
-4.026273674113649281e-02,-6.420263220149910466e-02,3.858017602235712384e-02,1.000000000000000000e+00
-6.466202932512950252e-02,-1.714174360531197094e-01,1.096263646144605836e-01,1.000000000000000000e+00
3.375270661170279990e-02,9.466666862423551987e-02,-1.101056308621863322e-01,1.000000000000000000e+00
9.304240330349371202e-02,2.232028560924019522e-03,-9.777405601836576532e-02,1.000000000000000000e+00
2.399338659399714857e-02,8.362824953611885936e-02,-5.454285510897281114e-02,1.000000000000000000e+00
1.530362714018320414e-01,1.300206487260209487e+00,-9.601172596210801879e-01,1.000000000000000000e+00
-2.227224006643542184e-02,-6.935168037969646759e-02,4.381469227428765739e-02,1.000000000000000000e+00
-7.085925955718294644e-02,-1.752156523393179066e-01,1.161928057748387311e-01,1.000000000000000000e+00
-8.341467443239491963e-02,-2.647686140990286874e-01,1.733881976401354108e-01,1.000000000000000000e+00
1.412140644824407265e-01,6.416005864253512270e-01,-4.405674754133879212e-01,1.000000000000000000e+00
7.622104127995230939e-03,9.602520382701951185e-02,-8.604784465063720911e-02,1.000000000000000000e+00
1.425946690468549161e-01,1.456809458512600686e-02,-1.292498881698685709e-01,1.000000000000000000e+00
2.221918781191412062e-01,1.119256297725796268e+00,-8.507800664858732320e-01,1.000000000000000000e+00
1.394841219087408768e-02,8.392672809578007043e-02,-7.180172125444826692e-02,1.000000000000000000e+00
-3.645046499842010124e-01,-1.154123935368508436e-01,3.518345574547572796e-01,1.000000000000000000e+00
-4.936965516243415480e-02,-1.160900524258101224e-01,7.396735446125324298e-02,1.000000000000000000e+00
1.026052343287014480e-02,7.378644703502473812e-02,-7.031835010719035550e-02,1.000000000000000000e+00
3.231234348310021431e-01,1.318874551717025057e+00,-1.069983508894855717e+00,1.000000000000000000e+00
5.967304654529212611e-03,9.129890124264801454e-02,-7.851074210035931256e-02,1.000000000000000000e+00
-6.229959878607015458e-03,-4.715121108165526431e-02,1.540197634274317051e-01,1.000000000000000000e+00
2.976932369541129830e-02,1.003927934112724407e-01,-9.138864338559297973e-02,1.000000000000000000e+00
1.751246987463377092e-01,7.087190650981091133e-01,-4.981441111597918470e-01,1.000000000000000000e+00
1.541621625269906648e-01,4.949604717307925505e-01,-3.217692626833782432e-01,1.000000000000000000e+00
7.112950358900466119e-02,1.285337823960991666e-01,-1.274683196610324754e-01,1.000000000000000000e+00
4.749979010302343013e-02,1.058725583345009741e-01,-1.169158418363244883e-01,1.000000000000000000e+00
1.635086634581477960e-01,6.201703289481709236e-01,-4.093437372437433441e-01,1.000000000000000000e+00
-2.051855281933311625e-01,-1.316938976593828511e-02,2.036504955956257024e-01,1.000000000000000000e+00
2.132920888661772249e-02,1.238382792483383038e-01,-1.040658605402980802e-01,1.000000000000000000e+00
1.613801568652976220e-02,1.134112498901331673e-01,-9.763187793664887537e-02,1.000000000000000000e+00
-3.444966397474020225e-01,-1.172000727901567896e-01,3.478424481193332363e-01,1.000000000000000000e+00
-4.179474983382399506e-02,-4.414457226088397968e-01,4.540411495657256657e-01,1.000000000000000000e+00
-1.785092263170251214e-01,-1.995936685104928755e-03,1.876544674274311653e-01,1.000000000000000000e+00
-8.183165017724196300e-02,-3.369538083618235924e-01,2.290728589714484120e-01,1.000000000000000000e+00
2.761949459374736238e-01,1.125441632158323824e+00,-8.750232691834600729e-01,1.000000000000000000e+00
1.439036534677194390e-01,8.674987772431871358e-01,-6.280373480984822177e-01,1.000000000000000000e+00
1.619336077018769249e-01,6.316253237445322855e-01,-4.156896719110756977e-01,1.000000000000000000e+00
1.400631084787361536e-01,6.775322935753923526e-01,-4.496931499666461662e-01,1.000000000000000000e+00
-2.250859450330639777e-01,-1.858438858964867491e+00,1.692983578795963284e+00,1.000000000000000000e+00
-1.709553014294382389e-01,-1.035160511888336870e-03,1.795637605638160106e-01,1.000000000000000000e+00
2.009112395728324785e+00,2.120211155854854201e+00,-2.246725055390814685e+00,1.000000000000000000e+00
-3.300422657097455414e-01,-1.072875899011425521e-01,3.245086826962456650e-01,1.000000000000000000e+00
1.517959114260528375e-01,7.584322032495586230e-01,-5.352165729621857215e-01,1.000000000000000000e+00
-2.145254773599091225e-01,-1.403475666298742208e+00,1.323157135580135924e+00,1.000000000000000000e+00
-2.761096375510807555e-01,-1.807859651518921362e+00,1.668604403138111758e+00,1.000000000000000000e+00
1.248023279474419933e+00,1.350849884783046351e+00,-1.410657309841749196e+00,1.000000000000000000e+00
8.973950792534629572e-02,9.006880173304628772e-04,-9.911457586063028569e-02,1.000000000000000000e+00
-1.294402469309437198e-01,-1.299193062322848702e-01,1.360396764656027491e-01,1.000000000000000000e+00
-3.235933700460369988e-01,-1.548132913684568734e+00,1.043039065791527609e+00,1.000000000000000000e+00
