-5.026666345648322928e-15,-6.888510984675389465e-15,1.250941740058435594e-14,1.000000000000000000e+00
-4.362031497256744218e-15,-4.897491423672369550e-15,9.614494589283643028e-15,1.000000000000000000e+00
-5.144663541699278586e-15,-4.268310446232619668e-15,1.195034156611086580e-14,1.000000000000000000e+00
-5.575103317996398618e-15,-2.914789795381647963e-15,1.287149287064406776e-14,1.000000000000000000e+00
-3.736276360083680694e-15,-2.053712627908465784e-15,6.539178891446785191e-15,1.000000000000000000e+00
-4.342532388989318060e-15,-6.792409727573942215e-15,1.023440880640398309e-14,1.000000000000000000e+00
-4.635467302951832368e-15,-5.562508566859924966e-15,1.074988062673546573e-14,1.000000000000000000e+00
-5.469131188815487850e-15,-5.405679049819749311e-15,1.342328608746584702e-14,1.000000000000000000e+00
-5.665768218174628806e-15,-4.050958509666087930e-15,1.357837136241783062e-14,1.000000000000000000e+00
-2.448495730094852860e-15,-8.399222659059592556e-16,1.884100378965322068e-15,1.000000000000000000e+00
-2.390756078051473861e-15,-1.145338835402051838e-15,1.805227948369823598e-15,1.000000000000000000e+00
-2.580121739876233135e-15,-2.351629242872476308e-16,2.096912489090308021e-15,1.000000000000000000e+00
-4.097377554870092731e-15,-4.350249418509466393e-15,8.550364816013606080e-15,1.000000000000000000e+00
-6.942296788697744283e-15,-9.723002133335418326e-15,1.980533198157651401e-14,1.000000000000000000e+00
-4.746799258602061835e-15,-5.788959234679409530e-15,1.119617212558272472e-14,1.000000000000000000e+00
-6.865991286392078320e-15,-3.261463924574867507e-15,1.722385420804631029e-14,1.000000000000000000e+00
-2.369996077340421496e-15,-1.269068915114897323e-15,1.781892369831113771e-15,1.000000000000000000e+00
-2.471522678317936629e-15,-6.707396566025518898e-16,1.898458298655168071e-15,1.000000000000000000e+00
-2.435810854550465125e-15,-9.294658622365055186e-16,1.874872434302813793e-15,1.000000000000000000e+00
-5.693194272411197280e-15,-2.008071628175746546e-15,1.293102207255125550e-14,1.000000000000000000e+00
-5.731350746175027448e-15,-8.437682767732017570e-15,1.537605269509801257e-14,1.000000000000000000e+00
-4.745279559436705734e-15,-5.794327671779198514e-15,1.119313273450298214e-14,1.000000000000000000e+00
